clave,folio,fecha,hora,clave_partido_legado,clave_ciudadano,correo_electronico,whatsapp,telefono,celular,obseravaciones,status
clave,folio,fecha,hora,clave_partido_legado,clave_ciudadano,correo_electronico,whatsapp,telefono,celular,obseravaciones,status
MP00003997,MP00003997,2023-09-07,13:58:27,PL002,MIL0178540,x@x.com,9999123456,9999123451,9999123452,1,1
MP00003998,MP00003998,2023-09-07,13:58:27,PL002,MIL0188899,x@x.com,9999123456,9999123451,9999123452,1,1
MP00003999,MP00003999,2023-09-07,13:58:27,PL002,MIL0166920,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004000,MP00004000,2023-09-07,13:58:27,PL003,MIL0053791,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004001,MP00004001,2023-09-07,13:58:27,PL004,MIL0249438,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004002,MP00004002,2023-09-07,13:58:27,PL011,MIL0165366,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004003,MP00004003,2023-09-07,13:58:27,PL009,MIL0001619,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004004,MP00004004,2023-09-07,13:58:27,PL010,MIL0486400,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004005,MP00004005,2023-09-07,13:58:27,PL012,MIL0570210,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004006,MP00004006,2023-09-07,13:58:27,PL001,MIL0444239,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004007,MP00004007,2023-09-07,13:58:27,PL005,MIL0092798,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004008,MP00004008,2023-09-07,13:58:27,PL008,MIL0492351,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004009,MP00004009,2023-09-07,13:58:27,PL006,MIL0570186,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004010,MP00004010,2023-09-07,13:58:27,PL007,MIL0223903,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004011,MP00004011,2023-09-07,13:58:27,PL012,MIL0423958,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004012,MP00004012,2023-09-07,13:58:27,PL006,MIL0132033,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004013,MP00004013,2023-09-07,13:58:27,PL001,MIL0437579,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004014,MP00004014,2023-09-07,13:58:27,PL001,MIL0372293,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004015,MP00004015,2023-09-07,13:58:27,PL012,MIL0246765,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004016,MP00004016,2023-09-07,13:58:27,PL006,MIL0478789,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004017,MP00004017,2023-09-07,13:58:27,PL010,MIL0135978,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004018,MP00004018,2023-09-07,13:58:27,PL005,MIL0035275,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004019,MP00004019,2023-09-07,13:58:27,PL006,MIL0243142,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004020,MP00004020,2023-09-07,13:58:27,PL013,MIL0447905,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004021,MP00004021,2023-09-07,13:58:27,PL005,MIL0158380,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004022,MP00004022,2023-09-07,13:58:27,PL007,MIL0464187,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004023,MP00004023,2023-09-07,13:58:27,PL004,MIL0002416,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004024,MP00004024,2023-09-07,13:58:27,PL001,MIL0146917,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004025,MP00004025,2023-09-07,13:58:27,PL010,MIL0305162,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004026,MP00004026,2023-09-07,13:58:27,PL009,MIL0125292,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004027,MP00004027,2023-09-07,13:58:27,PL012,MIL0320823,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004028,MP00004028,2023-09-07,13:58:27,PL009,MIL0503223,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004029,MP00004029,2023-09-07,13:58:27,PL006,MIL0095013,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004030,MP00004030,2023-09-07,13:58:27,PL011,MIL0145749,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004031,MP00004031,2023-09-07,13:58:27,PL009,MIL0029891,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004032,MP00004032,2023-09-07,13:58:27,PL010,MIL0204061,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004033,MP00004033,2023-09-07,13:58:27,PL008,MIL0515002,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004034,MP00004034,2023-09-07,13:58:27,PL004,MIL0108469,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004035,MP00004035,2023-09-07,13:58:27,PL001,MIL0030816,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004036,MP00004036,2023-09-07,13:58:27,PL004,MIL0068328,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004037,MP00004037,2023-09-07,13:58:27,PL009,MIL0193291,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004038,MP00004038,2023-09-07,13:58:27,PL003,MIL0205267,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004039,MP00004039,2023-09-07,13:58:27,PL008,MIL0147007,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004040,MP00004040,2023-09-07,13:58:27,PL004,MIL0165865,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004041,MP00004041,2023-09-07,13:58:27,PL002,MIL0211503,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004042,MP00004042,2023-09-07,13:58:27,PL005,MIL0520298,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004043,MP00004043,2023-09-07,13:58:27,PL011,MIL0409638,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004044,MP00004044,2023-09-07,13:58:27,PL012,MIL0572501,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004045,MP00004045,2023-09-07,13:58:27,PL008,MIL0132784,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004046,MP00004046,2023-09-07,13:58:27,PL002,MIL0258105,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004047,MP00004047,2023-09-07,13:58:27,PL006,MIL0164792,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004048,MP00004048,2023-09-07,13:58:27,PL013,MIL0338590,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004049,MP00004049,2023-09-07,13:58:27,PL010,MIL0030556,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004050,MP00004050,2023-09-07,13:58:27,PL008,MIL0289190,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004051,MP00004051,2023-09-07,13:58:27,PL005,MIL0489659,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004052,MP00004052,2023-09-07,13:58:27,PL001,MIL0525333,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004053,MP00004053,2023-09-07,13:58:27,PL013,MIL0084236,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004054,MP00004054,2023-09-07,13:58:27,PL004,MIL0219511,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004055,MP00004055,2023-09-07,13:58:27,PL004,MIL0531033,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004056,MP00004056,2023-09-07,13:58:27,PL003,MIL0467526,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004057,MP00004057,2023-09-07,13:58:27,PL003,MIL0062449,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004058,MP00004058,2023-09-07,13:58:27,PL010,MIL0137393,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004059,MP00004059,2023-09-07,13:58:27,PL011,MIL0154731,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004060,MP00004060,2023-09-07,13:58:27,PL006,MIL0511656,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004061,MP00004061,2023-09-07,13:58:27,PL013,MIL0136847,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004062,MP00004062,2023-09-07,13:58:27,PL007,MIL0361551,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004063,MP00004063,2023-09-07,13:58:27,PL009,MIL0008750,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004064,MP00004064,2023-09-07,13:58:27,PL005,MIL0172920,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004065,MP00004065,2023-09-07,13:58:27,PL006,MIL0559719,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004066,MP00004066,2023-09-07,13:58:27,PL008,MIL0359048,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004067,MP00004067,2023-09-07,13:58:27,PL012,MIL0101227,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004068,MP00004068,2023-09-07,13:58:27,PL012,MIL0070564,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004069,MP00004069,2023-09-07,13:58:27,PL001,MIL0511891,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004070,MP00004070,2023-09-07,13:58:27,PL008,MIL0006535,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004071,MP00004071,2023-09-07,13:58:27,PL012,MIL0463211,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004072,MP00004072,2023-09-07,13:58:27,PL012,MIL0393633,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004073,MP00004073,2023-09-07,13:58:27,PL004,MIL0439611,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004074,MP00004074,2023-09-07,13:58:27,PL011,MIL0572018,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004075,MP00004075,2023-09-07,13:58:27,PL001,MIL0229857,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004076,MP00004076,2023-09-07,13:58:27,PL001,MIL0356710,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004077,MP00004077,2023-09-07,13:58:27,PL011,MIL0453351,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004078,MP00004078,2023-09-07,13:58:27,PL007,MIL0280787,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004079,MP00004079,2023-09-07,13:58:27,PL001,MIL0555857,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004080,MP00004080,2023-09-07,13:58:27,PL011,MIL0062355,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004081,MP00004081,2023-09-07,13:58:27,PL004,MIL0447919,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004082,MP00004082,2023-09-07,13:58:27,PL009,MIL0206026,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004083,MP00004083,2023-09-07,13:58:27,PL002,MIL0468655,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004084,MP00004084,2023-09-07,13:58:27,PL005,MIL0545441,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004085,MP00004085,2023-09-07,13:58:27,PL010,MIL0073829,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004086,MP00004086,2023-09-07,13:58:27,PL010,MIL0207603,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004087,MP00004087,2023-09-07,13:58:27,PL008,MIL0039941,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004088,MP00004088,2023-09-07,13:58:27,PL006,MIL0455920,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004089,MP00004089,2023-09-07,13:58:27,PL008,MIL0217617,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004090,MP00004090,2023-09-07,13:58:27,PL013,MIL0499138,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004091,MP00004091,2023-09-07,13:58:27,PL003,MIL0185710,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004092,MP00004092,2023-09-07,13:58:27,PL006,MIL0479014,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004093,MP00004093,2023-09-07,13:58:27,PL010,MIL0539528,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004094,MP00004094,2023-09-07,13:58:27,PL004,MIL0267554,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004095,MP00004095,2023-09-07,13:58:27,PL007,MIL0524239,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004096,MP00004096,2023-09-07,13:58:27,PL008,MIL0424776,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004097,MP00004097,2023-09-07,13:58:27,PL001,MIL0136957,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004098,MP00004098,2023-09-07,13:58:27,PL006,MIL0128984,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004099,MP00004099,2023-09-07,13:58:27,PL002,MIL0296999,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004100,MP00004100,2023-09-07,13:58:27,PL001,MIL0112977,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004101,MP00004101,2023-09-07,13:58:27,PL005,MIL0369516,x@x.com,9999123456,9999123451,9999123452,1,1
MP00004102,MP00004102,2023-09-07,13:58:27,PL006,MIL0456724,x@x.com,9999123456,9999123451,9999123452,1,1
