clave,folio,fecha,hora,clave_partido_legado,clave_ciudadano,correo_electronico,whatsapp,telefono,celular,obseravaciones,status
clave,folio,fecha,hora,clave_partido_legado,clave_ciudadano,correo_electronico,whatsapp,telefono,celular,obseravaciones,status
MP00014986,MP00014986,2023-09-07,13:58:27,PL009,MIL0419552,x@x.com,9999123456,9999123451,9999123452,1,1
MP00014987,MP00014987,2023-09-07,13:58:27,PL001,MIL0412457,x@x.com,9999123456,9999123451,9999123452,1,1
MP00014988,MP00014988,2023-09-07,13:58:27,PL010,MIL0277036,x@x.com,9999123456,9999123451,9999123452,1,1
MP00014989,MP00014989,2023-09-07,13:58:27,PL013,MIL0364156,x@x.com,9999123456,9999123451,9999123452,1,1
MP00014990,MP00014990,2023-09-07,13:58:27,PL004,MIL0391036,x@x.com,9999123456,9999123451,9999123452,1,1
MP00014991,MP00014991,2023-09-07,13:58:27,PL006,MIL0051482,x@x.com,9999123456,9999123451,9999123452,1,1
MP00014992,MP00014992,2023-09-07,13:58:27,PL008,MIL0058453,x@x.com,9999123456,9999123451,9999123452,1,1
MP00014993,MP00014993,2023-09-07,13:58:27,PL005,MIL0152690,x@x.com,9999123456,9999123451,9999123452,1,1
MP00014994,MP00014994,2023-09-07,13:58:27,PL006,MIL0235168,x@x.com,9999123456,9999123451,9999123452,1,1
MP00014995,MP00014995,2023-09-07,13:58:27,PL011,MIL0136805,x@x.com,9999123456,9999123451,9999123452,1,1
MP00014996,MP00014996,2023-09-07,13:58:27,PL002,MIL0460491,x@x.com,9999123456,9999123451,9999123452,1,1
MP00014997,MP00014997,2023-09-07,13:58:27,PL011,MIL0406809,x@x.com,9999123456,9999123451,9999123452,1,1
MP00014998,MP00014998,2023-09-07,13:58:27,PL001,MIL0416912,x@x.com,9999123456,9999123451,9999123452,1,1
MP00014999,MP00014999,2023-09-07,13:58:27,PL010,MIL0150964,x@x.com,9999123456,9999123451,9999123452,1,1
MP00015000,MP00015000,2023-09-07,13:58:27,PL007,MIL0447320,x@x.com,9999123456,9999123451,9999123452,1,1
MP00015001,MP00015001,2023-09-07,13:58:27,PL011,MIL0370980,x@x.com,9999123456,9999123451,9999123452,1,1
MP00015002,MP00015002,2023-09-07,13:58:27,PL006,MIL0453622,x@x.com,9999123456,9999123451,9999123452,1,1
MP00015003,MP00015003,2023-09-07,13:58:27,PL003,MIL0487315,x@x.com,9999123456,9999123451,9999123452,1,1
MP00015004,MP00015004,2023-09-07,13:58:27,PL001,MIL0217182,x@x.com,9999123456,9999123451,9999123452,1,1
MP00015005,MP00015005,2023-09-07,13:58:27,PL002,MIL0028387,x@x.com,9999123456,9999123451,9999123452,1,1
MP00015006,MP00015006,2023-09-07,13:58:27,PL010,MIL0085027,x@x.com,9999123456,9999123451,9999123452,1,1
MP00015007,MP00015007,2023-09-07,13:58:27,PL001,MIL0401682,x@x.com,9999123456,9999123451,9999123452,1,1
MP00015008,MP00015008,2023-09-07,13:58:27,PL013,MIL0481389,x@x.com,9999123456,9999123451,9999123452,1,1
MP00015009,MP00015009,2023-09-07,13:58:27,PL013,MIL0345412,x@x.com,9999123456,9999123451,9999123452,1,1
MP00015010,MP00015010,2023-09-07,13:58:27,PL010,MIL0517252,x@x.com,9999123456,9999123451,9999123452,1,1
