clave,folio,fecha,hora,clave_partido_legado,clave_ciudadano,correo_electronico,whatsapp,telefono,celular,obseravaciones,status
clave,folio,fecha,hora,clave_partido_legado,clave_ciudadano,correo_electronico,whatsapp,telefono,celular,obseravaciones,status
MP00017983,MP00017983,2023-09-07,13:58:27,PL003,MIL0109487,x@x.com,9999123456,9999123451,9999123452,1,1
MP00017984,MP00017984,2023-09-07,13:58:27,PL001,MIL0491107,x@x.com,9999123456,9999123451,9999123452,1,1
MP00017985,MP00017985,2023-09-07,13:58:27,PL013,MIL0422236,x@x.com,9999123456,9999123451,9999123452,1,1
MP00017986,MP00017986,2023-09-07,13:58:27,PL006,MIL0510385,x@x.com,9999123456,9999123451,9999123452,1,1
MP00017987,MP00017987,2023-09-07,13:58:27,PL002,MIL0373088,x@x.com,9999123456,9999123451,9999123452,1,1
MP00017988,MP00017988,2023-09-07,13:58:27,PL009,MIL0080612,x@x.com,9999123456,9999123451,9999123452,1,1
MP00017989,MP00017989,2023-09-07,13:58:27,PL002,MIL0077411,x@x.com,9999123456,9999123451,9999123452,1,1
MP00017990,MP00017990,2023-09-07,13:58:27,PL011,MIL0072098,x@x.com,9999123456,9999123451,9999123452,1,1
MP00017991,MP00017991,2023-09-07,13:58:27,PL006,MIL0459562,x@x.com,9999123456,9999123451,9999123452,1,1
MP00017992,MP00017992,2023-09-07,13:58:27,PL010,MIL0069193,x@x.com,9999123456,9999123451,9999123452,1,1
MP00017993,MP00017993,2023-09-07,13:58:27,PL004,MIL0255973,x@x.com,9999123456,9999123451,9999123452,1,1
MP00017994,MP00017994,2023-09-07,13:58:27,PL001,MIL0271083,x@x.com,9999123456,9999123451,9999123452,1,1
MP00017995,MP00017995,2023-09-07,13:58:27,PL012,MIL0273903,x@x.com,9999123456,9999123451,9999123452,1,1
MP00017996,MP00017996,2023-09-07,13:58:27,PL003,MIL0131952,x@x.com,9999123456,9999123451,9999123452,1,1
MP00017997,MP00017997,2023-09-07,13:58:27,PL013,MIL0551678,x@x.com,9999123456,9999123451,9999123452,1,1
MP00017998,MP00017998,2023-09-07,13:58:27,PL004,MIL0003308,x@x.com,9999123456,9999123451,9999123452,1,1
MP00017999,MP00017999,2023-09-07,13:58:27,PL010,MIL0508729,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018000,MP00018000,2023-09-07,13:58:27,PL008,MIL0035571,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018001,MP00018001,2023-09-07,13:58:27,PL003,MIL0306012,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018002,MP00018002,2023-09-07,13:58:27,PL010,MIL0237299,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018003,MP00018003,2023-09-07,13:58:27,PL008,MIL0226726,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018004,MP00018004,2023-09-07,13:58:27,PL012,MIL0098575,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018005,MP00018005,2023-09-07,13:58:27,PL008,MIL0391209,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018006,MP00018006,2023-09-07,13:58:27,PL002,MIL0199160,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018007,MP00018007,2023-09-07,13:58:27,PL003,MIL0086682,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018008,MP00018008,2023-09-07,13:58:27,PL009,MIL0414570,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018009,MP00018009,2023-09-07,13:58:27,PL011,MIL0362277,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018010,MP00018010,2023-09-07,13:58:27,PL004,MIL0237304,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018011,MP00018011,2023-09-07,13:58:27,PL011,MIL0459550,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018012,MP00018012,2023-09-07,13:58:27,PL009,MIL0440830,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018013,MP00018013,2023-09-07,13:58:27,PL012,MIL0538351,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018014,MP00018014,2023-09-07,13:58:27,PL013,MIL0219620,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018015,MP00018015,2023-09-07,13:58:27,PL002,MIL0356642,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018016,MP00018016,2023-09-07,13:58:27,PL009,MIL0145845,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018017,MP00018017,2023-09-07,13:58:27,PL009,MIL0409960,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018018,MP00018018,2023-09-07,13:58:27,PL012,MIL0392526,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018019,MP00018019,2023-09-07,13:58:27,PL012,MIL0012519,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018020,MP00018020,2023-09-07,13:58:27,PL009,MIL0055027,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018021,MP00018021,2023-09-07,13:58:27,PL012,MIL0577861,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018022,MP00018022,2023-09-07,13:58:27,PL013,MIL0116811,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018023,MP00018023,2023-09-07,13:58:27,PL011,MIL0139731,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018024,MP00018024,2023-09-07,13:58:27,PL009,MIL0181844,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018025,MP00018025,2023-09-07,13:58:27,PL012,MIL0155626,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018026,MP00018026,2023-09-07,13:58:27,PL001,MIL0217938,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018027,MP00018027,2023-09-07,13:58:27,PL008,MIL0266487,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018028,MP00018028,2023-09-07,13:58:27,PL010,MIL0184169,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018029,MP00018029,2023-09-07,13:58:27,PL007,MIL0322207,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018030,MP00018030,2023-09-07,13:58:27,PL010,MIL0158299,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018031,MP00018031,2023-09-07,13:58:27,PL006,MIL0023652,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018032,MP00018032,2023-09-07,13:58:27,PL004,MIL0004937,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018033,MP00018033,2023-09-07,13:58:27,PL006,MIL0496470,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018034,MP00018034,2023-09-07,13:58:27,PL011,MIL0255440,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018035,MP00018035,2023-09-07,13:58:27,PL005,MIL0223674,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018036,MP00018036,2023-09-07,13:58:27,PL013,MIL0370183,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018037,MP00018037,2023-09-07,13:58:27,PL011,MIL0397023,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018038,MP00018038,2023-09-07,13:58:27,PL002,MIL0568979,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018039,MP00018039,2023-09-07,13:58:27,PL008,MIL0449530,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018040,MP00018040,2023-09-07,13:58:27,PL010,MIL0476605,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018041,MP00018041,2023-09-07,13:58:27,PL001,MIL0417094,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018042,MP00018042,2023-09-07,13:58:27,PL002,MIL0086076,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018043,MP00018043,2023-09-07,13:58:27,PL009,MIL0151615,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018044,MP00018044,2023-09-07,13:58:27,PL007,MIL0116711,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018045,MP00018045,2023-09-07,13:58:27,PL011,MIL0170675,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018046,MP00018046,2023-09-07,13:58:27,PL007,MIL0457687,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018047,MP00018047,2023-09-07,13:58:27,PL011,MIL0006886,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018048,MP00018048,2023-09-07,13:58:27,PL009,MIL0493206,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018049,MP00018049,2023-09-07,13:58:27,PL005,MIL0226612,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018050,MP00018050,2023-09-07,13:58:27,PL011,MIL0150694,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018051,MP00018051,2023-09-07,13:58:27,PL008,MIL0400910,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018052,MP00018052,2023-09-07,13:58:27,PL010,MIL0068337,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018053,MP00018053,2023-09-07,13:58:27,PL011,MIL0215257,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018054,MP00018054,2023-09-07,13:58:27,PL001,MIL0276523,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018055,MP00018055,2023-09-07,13:58:27,PL012,MIL0235019,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018056,MP00018056,2023-09-07,13:58:27,PL004,MIL0531118,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018057,MP00018057,2023-09-07,13:58:27,PL006,MIL0376701,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018058,MP00018058,2023-09-07,13:58:27,PL006,MIL0122978,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018059,MP00018059,2023-09-07,13:58:27,PL004,MIL0400695,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018060,MP00018060,2023-09-07,13:58:27,PL003,MIL0300837,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018061,MP00018061,2023-09-07,13:58:27,PL010,MIL0320867,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018062,MP00018062,2023-09-07,13:58:27,PL007,MIL0524015,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018063,MP00018063,2023-09-07,13:58:27,PL002,MIL0529294,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018064,MP00018064,2023-09-07,13:58:27,PL001,MIL0173638,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018065,MP00018065,2023-09-07,13:58:27,PL001,MIL0534136,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018066,MP00018066,2023-09-07,13:58:27,PL008,MIL0076793,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018067,MP00018067,2023-09-07,13:58:27,PL013,MIL0048428,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018068,MP00018068,2023-09-07,13:58:27,PL009,MIL0207824,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018069,MP00018069,2023-09-07,13:58:27,PL004,MIL0540188,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018070,MP00018070,2023-09-07,13:58:27,PL006,MIL0032347,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018071,MP00018071,2023-09-07,13:58:27,PL005,MIL0427823,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018072,MP00018072,2023-09-07,13:58:27,PL013,MIL0566235,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018073,MP00018073,2023-09-07,13:58:27,PL005,MIL0085206,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018074,MP00018074,2023-09-07,13:58:27,PL003,MIL0541520,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018075,MP00018075,2023-09-07,13:58:27,PL002,MIL0219121,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018076,MP00018076,2023-09-07,13:58:27,PL001,MIL0395103,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018077,MP00018077,2023-09-07,13:58:27,PL011,MIL0288424,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018078,MP00018078,2023-09-07,13:58:27,PL005,MIL0301404,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018079,MP00018079,2023-09-07,13:58:27,PL007,MIL0023789,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018080,MP00018080,2023-09-07,13:58:27,PL001,MIL0199080,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018081,MP00018081,2023-09-07,13:58:27,PL001,MIL0302833,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018082,MP00018082,2023-09-07,13:58:27,PL001,MIL0568859,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018083,MP00018083,2023-09-07,13:58:27,PL011,MIL0344204,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018084,MP00018084,2023-09-07,13:58:27,PL009,MIL0008703,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018085,MP00018085,2023-09-07,13:58:27,PL002,MIL0268264,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018086,MP00018086,2023-09-07,13:58:27,PL008,MIL0003094,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018087,MP00018087,2023-09-07,13:58:27,PL004,MIL0034161,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018088,MP00018088,2023-09-07,13:58:27,PL009,MIL0265853,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018089,MP00018089,2023-09-07,13:58:27,PL003,MIL0470794,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018090,MP00018090,2023-09-07,13:58:27,PL012,MIL0294655,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018091,MP00018091,2023-09-07,13:58:27,PL004,MIL0069223,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018092,MP00018092,2023-09-07,13:58:27,PL002,MIL0143703,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018093,MP00018093,2023-09-07,13:58:27,PL008,MIL0047845,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018094,MP00018094,2023-09-07,13:58:27,PL013,MIL0452723,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018095,MP00018095,2023-09-07,13:58:27,PL011,MIL0298828,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018096,MP00018096,2023-09-07,13:58:27,PL007,MIL0152164,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018097,MP00018097,2023-09-07,13:58:27,PL005,MIL0347344,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018098,MP00018098,2023-09-07,13:58:27,PL005,MIL0049676,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018099,MP00018099,2023-09-07,13:58:27,PL012,MIL0229460,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018100,MP00018100,2023-09-07,13:58:27,PL003,MIL0492228,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018101,MP00018101,2023-09-07,13:58:27,PL013,MIL0449367,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018102,MP00018102,2023-09-07,13:58:27,PL003,MIL0513702,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018103,MP00018103,2023-09-07,13:58:27,PL012,MIL0054630,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018104,MP00018104,2023-09-07,13:58:27,PL001,MIL0179592,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018105,MP00018105,2023-09-07,13:58:27,PL009,MIL0212245,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018106,MP00018106,2023-09-07,13:58:27,PL013,MIL0020000,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018107,MP00018107,2023-09-07,13:58:27,PL012,MIL0144674,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018108,MP00018108,2023-09-07,13:58:27,PL007,MIL0284127,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018109,MP00018109,2023-09-07,13:58:27,PL006,MIL0168497,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018110,MP00018110,2023-09-07,13:58:27,PL010,MIL0421586,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018111,MP00018111,2023-09-07,13:58:27,PL001,MIL0349743,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018112,MP00018112,2023-09-07,13:58:27,PL004,MIL0180344,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018113,MP00018113,2023-09-07,13:58:27,PL009,MIL0285334,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018114,MP00018114,2023-09-07,13:58:27,PL005,MIL0255393,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018115,MP00018115,2023-09-07,13:58:27,PL007,MIL0233028,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018116,MP00018116,2023-09-07,13:58:27,PL001,MIL0248208,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018117,MP00018117,2023-09-07,13:58:27,PL013,MIL0409383,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018118,MP00018118,2023-09-07,13:58:27,PL004,MIL0245027,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018119,MP00018119,2023-09-07,13:58:27,PL011,MIL0152228,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018120,MP00018120,2023-09-07,13:58:27,PL008,MIL0273164,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018121,MP00018121,2023-09-07,13:58:27,PL001,MIL0040318,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018122,MP00018122,2023-09-07,13:58:27,PL002,MIL0366283,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018123,MP00018123,2023-09-07,13:58:27,PL006,MIL0017761,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018124,MP00018124,2023-09-07,13:58:27,PL002,MIL0489702,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018125,MP00018125,2023-09-07,13:58:27,PL001,MIL0500764,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018126,MP00018126,2023-09-07,13:58:27,PL010,MIL0230439,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018127,MP00018127,2023-09-07,13:58:27,PL005,MIL0359621,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018128,MP00018128,2023-09-07,13:58:27,PL008,MIL0333169,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018129,MP00018129,2023-09-07,13:58:27,PL009,MIL0005854,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018130,MP00018130,2023-09-07,13:58:27,PL010,MIL0525824,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018131,MP00018131,2023-09-07,13:58:27,PL005,MIL0273821,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018132,MP00018132,2023-09-07,13:58:27,PL008,MIL0002692,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018133,MP00018133,2023-09-07,13:58:27,PL006,MIL0098666,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018134,MP00018134,2023-09-07,13:58:27,PL003,MIL0367541,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018135,MP00018135,2023-09-07,13:58:27,PL004,MIL0192392,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018136,MP00018136,2023-09-07,13:58:27,PL011,MIL0080821,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018137,MP00018137,2023-09-07,13:58:27,PL009,MIL0558918,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018138,MP00018138,2023-09-07,13:58:27,PL012,MIL0239634,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018139,MP00018139,2023-09-07,13:58:27,PL001,MIL0249675,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018140,MP00018140,2023-09-07,13:58:27,PL012,MIL0448671,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018141,MP00018141,2023-09-07,13:58:27,PL001,MIL0427967,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018142,MP00018142,2023-09-07,13:58:27,PL005,MIL0412329,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018143,MP00018143,2023-09-07,13:58:27,PL001,MIL0077153,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018144,MP00018144,2023-09-07,13:58:27,PL011,MIL0560719,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018145,MP00018145,2023-09-07,13:58:27,PL011,MIL0059582,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018146,MP00018146,2023-09-07,13:58:27,PL010,MIL0257828,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018147,MP00018147,2023-09-07,13:58:27,PL010,MIL0156303,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018148,MP00018148,2023-09-07,13:58:27,PL013,MIL0124372,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018149,MP00018149,2023-09-07,13:58:27,PL007,MIL0539634,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018150,MP00018150,2023-09-07,13:58:27,PL013,MIL0362619,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018151,MP00018151,2023-09-07,13:58:27,PL001,MIL0295087,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018152,MP00018152,2023-09-07,13:58:27,PL011,MIL0478697,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018153,MP00018153,2023-09-07,13:58:27,PL007,MIL0183344,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018154,MP00018154,2023-09-07,13:58:27,PL002,MIL0193955,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018155,MP00018155,2023-09-07,13:58:27,PL008,MIL0356053,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018156,MP00018156,2023-09-07,13:58:27,PL002,MIL0204771,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018157,MP00018157,2023-09-07,13:58:27,PL012,MIL0323103,x@x.com,9999123456,9999123451,9999123452,1,1
