clave,folio,fecha,hora,clave_partido_legado,clave_ciudadano,correo_electronico,whatsapp,telefono,celular,obseravaciones,status
clave,folio,fecha,hora,clave_partido_legado,clave_ciudadano,correo_electronico,whatsapp,telefono,celular,obseravaciones,status
MP00011989,MP00011989,2023-09-07,13:58:27,PL001,MIL0132564,x@x.com,9999123456,9999123451,9999123452,1,1
MP00011990,MP00011990,2023-09-07,13:58:27,PL001,MIL0286727,x@x.com,9999123456,9999123451,9999123452,1,1
MP00011991,MP00011991,2023-09-07,13:58:27,PL002,MIL0104649,x@x.com,9999123456,9999123451,9999123452,1,1
MP00011992,MP00011992,2023-09-07,13:58:27,PL006,MIL0085796,x@x.com,9999123456,9999123451,9999123452,1,1
MP00011993,MP00011993,2023-09-07,13:58:27,PL006,MIL0119382,x@x.com,9999123456,9999123451,9999123452,1,1
MP00011994,MP00011994,2023-09-07,13:58:27,PL013,MIL0272422,x@x.com,9999123456,9999123451,9999123452,1,1
MP00011995,MP00011995,2023-09-07,13:58:27,PL011,MIL0189073,x@x.com,9999123456,9999123451,9999123452,1,1
MP00011996,MP00011996,2023-09-07,13:58:27,PL005,MIL0490999,x@x.com,9999123456,9999123451,9999123452,1,1
MP00011997,MP00011997,2023-09-07,13:58:27,PL009,MIL0464178,x@x.com,9999123456,9999123451,9999123452,1,1
MP00011998,MP00011998,2023-09-07,13:58:27,PL006,MIL0226484,x@x.com,9999123456,9999123451,9999123452,1,1
MP00011999,MP00011999,2023-09-07,13:58:27,PL006,MIL0231383,x@x.com,9999123456,9999123451,9999123452,1,1
MP00012000,MP00012000,2023-09-07,13:58:27,PL013,MIL0229993,x@x.com,9999123456,9999123451,9999123452,1,1
MP00012001,MP00012001,2023-09-07,13:58:27,PL008,MIL0485564,x@x.com,9999123456,9999123451,9999123452,1,1
MP00012002,MP00012002,2023-09-07,13:58:27,PL009,MIL0346405,x@x.com,9999123456,9999123451,9999123452,1,1
MP00012003,MP00012003,2023-09-07,13:58:27,PL001,MIL0239024,x@x.com,9999123456,9999123451,9999123452,1,1
MP00012004,MP00012004,2023-09-07,13:58:27,PL001,MIL0277338,x@x.com,9999123456,9999123451,9999123452,1,1
MP00012005,MP00012005,2023-09-07,13:58:27,PL009,MIL0107117,x@x.com,9999123456,9999123451,9999123452,1,1
MP00012006,MP00012006,2023-09-07,13:58:27,PL011,MIL0363107,x@x.com,9999123456,9999123451,9999123452,1,1
MP00012007,MP00012007,2023-09-07,13:58:27,PL004,MIL0011930,x@x.com,9999123456,9999123451,9999123452,1,1
MP00012008,MP00012008,2023-09-07,13:58:27,PL013,MIL0391717,x@x.com,9999123456,9999123451,9999123452,1,1
MP00012009,MP00012009,2023-09-07,13:58:27,PL012,MIL0482002,x@x.com,9999123456,9999123451,9999123452,1,1
MP00012010,MP00012010,2023-09-07,13:58:27,PL009,MIL0085649,x@x.com,9999123456,9999123451,9999123452,1,1
MP00012011,MP00012011,2023-09-07,13:58:27,PL011,MIL0130180,x@x.com,9999123456,9999123451,9999123452,1,1
MP00012012,MP00012012,2023-09-07,13:58:27,PL006,MIL0120707,x@x.com,9999123456,9999123451,9999123452,1,1
MP00012013,MP00012013,2023-09-07,13:58:27,PL012,MIL0508063,x@x.com,9999123456,9999123451,9999123452,1,1
MP00012014,MP00012014,2023-09-07,13:58:27,PL006,MIL0324665,x@x.com,9999123456,9999123451,9999123452,1,1
MP00012015,MP00012015,2023-09-07,13:58:27,PL010,MIL0409933,x@x.com,9999123456,9999123451,9999123452,1,1
MP00012016,MP00012016,2023-09-07,13:58:27,PL011,MIL0139346,x@x.com,9999123456,9999123451,9999123452,1,1
MP00012017,MP00012017,2023-09-07,13:58:27,PL012,MIL0221976,x@x.com,9999123456,9999123451,9999123452,1,1
MP00012018,MP00012018,2023-09-07,13:58:27,PL012,MIL0122063,x@x.com,9999123456,9999123451,9999123452,1,1
MP00012019,MP00012019,2023-09-07,13:58:27,PL009,MIL0143907,x@x.com,9999123456,9999123451,9999123452,1,1
