clave,folio,fecha,hora,clave_partido_legado,clave_ciudadano,correo_electronico,whatsapp,telefono,celular,obseravaciones,status
clave,folio,fecha,hora,clave_partido_legado,clave_ciudadano,correo_electronico,whatsapp,telefono,celular,obseravaciones,status
MP00008992,MP00008992,2023-09-07,13:58:27,PL004,MIL0327179,x@x.com,9999123456,9999123451,9999123452,1,1
MP00008993,MP00008993,2023-09-07,13:58:27,PL002,MIL0126010,x@x.com,9999123456,9999123451,9999123452,1,1
MP00008994,MP00008994,2023-09-07,13:58:27,PL011,MIL0516400,x@x.com,9999123456,9999123451,9999123452,1,1
MP00008995,MP00008995,2023-09-07,13:58:27,PL009,MIL0300002,x@x.com,9999123456,9999123451,9999123452,1,1
MP00008996,MP00008996,2023-09-07,13:58:27,PL005,MIL0461282,x@x.com,9999123456,9999123451,9999123452,1,1
MP00008997,MP00008997,2023-09-07,13:58:27,PL005,MIL0216942,x@x.com,9999123456,9999123451,9999123452,1,1
MP00008998,MP00008998,2023-09-07,13:58:27,PL001,MIL0240807,x@x.com,9999123456,9999123451,9999123452,1,1
MP00008999,MP00008999,2023-09-07,13:58:27,PL003,MIL0526945,x@x.com,9999123456,9999123451,9999123452,1,1
MP00009000,MP00009000,2023-09-07,13:58:27,PL013,MIL0220920,x@x.com,9999123456,9999123451,9999123452,1,1
MP00009001,MP00009001,2023-09-07,13:58:27,PL005,MIL0211157,x@x.com,9999123456,9999123451,9999123452,1,1
MP00009002,MP00009002,2023-09-07,13:58:27,PL007,MIL0058806,x@x.com,9999123456,9999123451,9999123452,1,1
MP00009003,MP00009003,2023-09-07,13:58:27,PL005,MIL0153357,x@x.com,9999123456,9999123451,9999123452,1,1
MP00009004,MP00009004,2023-09-07,13:58:27,PL005,MIL0444678,x@x.com,9999123456,9999123451,9999123452,1,1
MP00009005,MP00009005,2023-09-07,13:58:27,PL003,MIL0048385,x@x.com,9999123456,9999123451,9999123452,1,1
MP00009006,MP00009006,2023-09-07,13:58:27,PL013,MIL0083767,x@x.com,9999123456,9999123451,9999123452,1,1
MP00009007,MP00009007,2023-09-07,13:58:27,PL004,MIL0165840,x@x.com,9999123456,9999123451,9999123452,1,1
MP00009008,MP00009008,2023-09-07,13:58:27,PL008,MIL0011018,x@x.com,9999123456,9999123451,9999123452,1,1
MP00009009,MP00009009,2023-09-07,13:58:27,PL002,MIL0086272,x@x.com,9999123456,9999123451,9999123452,1,1
MP00009010,MP00009010,2023-09-07,13:58:27,PL005,MIL0396285,x@x.com,9999123456,9999123451,9999123452,1,1
MP00009011,MP00009011,2023-09-07,13:58:27,PL007,MIL0148958,x@x.com,9999123456,9999123451,9999123452,1,1
MP00009012,MP00009012,2023-09-07,13:58:27,PL011,MIL0190960,x@x.com,9999123456,9999123451,9999123452,1,1
MP00009013,MP00009013,2023-09-07,13:58:27,PL002,MIL0337391,x@x.com,9999123456,9999123451,9999123452,1,1
MP00009014,MP00009014,2023-09-07,13:58:27,PL013,MIL0526397,x@x.com,9999123456,9999123451,9999123452,1,1
MP00009015,MP00009015,2023-09-07,13:58:27,PL008,MIL0181116,x@x.com,9999123456,9999123451,9999123452,1,1
MP00009016,MP00009016,2023-09-07,13:58:27,PL010,MIL0181060,x@x.com,9999123456,9999123451,9999123452,1,1
MP00009017,MP00009017,2023-09-07,13:58:27,PL007,MIL0534174,x@x.com,9999123456,9999123451,9999123452,1,1
MP00009018,MP00009018,2023-09-07,13:58:27,PL010,MIL0265833,x@x.com,9999123456,9999123451,9999123452,1,1
MP00009019,MP00009019,2023-09-07,13:58:27,PL009,MIL0250303,x@x.com,9999123456,9999123451,9999123452,1,1
MP00009020,MP00009020,2023-09-07,13:58:27,PL001,MIL0419314,x@x.com,9999123456,9999123451,9999123452,1,1
MP00009021,MP00009021,2023-09-07,13:58:27,PL008,MIL0530507,x@x.com,9999123456,9999123451,9999123452,1,1
MP00009022,MP00009022,2023-09-07,13:58:27,PL006,MIL0238775,x@x.com,9999123456,9999123451,9999123452,1,1
MP00009023,MP00009023,2023-09-07,13:58:27,PL003,MIL0078590,x@x.com,9999123456,9999123451,9999123452,1,1
MP00009024,MP00009024,2023-09-07,13:58:27,PL004,MIL0464782,x@x.com,9999123456,9999123451,9999123452,1,1
MP00009025,MP00009025,2023-09-07,13:58:27,PL011,MIL0487749,x@x.com,9999123456,9999123451,9999123452,1,1
MP00009026,MP00009026,2023-09-07,13:58:27,PL001,MIL0071462,x@x.com,9999123456,9999123451,9999123452,1,1
MP00009027,MP00009027,2023-09-07,13:58:27,PL005,MIL0136147,x@x.com,9999123456,9999123451,9999123452,1,1
MP00009028,MP00009028,2023-09-07,13:58:27,PL008,MIL0181113,x@x.com,9999123456,9999123451,9999123452,1,1
MP00009029,MP00009029,2023-09-07,13:58:27,PL005,MIL0211517,x@x.com,9999123456,9999123451,9999123452,1,1
MP00009030,MP00009030,2023-09-07,13:58:27,PL001,MIL0253594,x@x.com,9999123456,9999123451,9999123452,1,1
MP00009031,MP00009031,2023-09-07,13:58:27,PL003,MIL0235679,x@x.com,9999123456,9999123451,9999123452,1,1
MP00009032,MP00009032,2023-09-07,13:58:27,PL013,MIL0138138,x@x.com,9999123456,9999123451,9999123452,1,1
